teks,label
Sebuah studi bahkan telah menyebutkan bahwa tingkat stres orang yang suka stalking mantan lebih tinggi dan memiliki pemulihan emosional serta perkembangan kepribadian yang lebih rendah dibanding yang tidak,0
"Pada akhirnya, salah satu cara terbaik yang bisa dilakukan untuk mengatasi patah hati karena putus cinta adalah dengan merawat diri sendiri, baik emosional dan fisik",0
"Jadi, meski kamu sedang patah hati, bukan berarti kamu abai dengan kondisi kesehatanmu",0
Banyak orang bilang katanya lima tahun pernikahan pertama merupakan masa-masa “rawan” bagi kelangsungan hubungan rumah tangga,0
"Hmm, ada juga sumber lain yang menyatakan, tiga tahun, tujuh tahun, sepuluh tahun, dan lain-lain",0
"Lalu, apa betul “kerawanan” pernikahan itu bisa diprediksi berdasarkan lama pernikahan? Ataukah itu semua hanya isapan jempol belaka? Yang jelas, menjalin ikatan keluarga yang harmonis itu gampang-gampang susah, enggak ada formula yang simpel untuk meraihnya",0
"Masa Rawan di Setiap Saat Menyoal masa kerawanan dalam pernikahan, ada riset menarik yang bisa kamu simak",0
"Menurut sebuah penelitian dari Deakin University di Melbourne, Australia, mengenai pernikahan, untuk mencapai masa paling bahagia, sebuah pasangan harus terlebih dahulu melewati masa 40 tahun usia pernikahan",0
"Selain itu, menurut ahli di sana usia rawan pernikahan adalah di tahun-tahun pertama",0
"Namun, ada juga ahli yang kontra dengan penelitian tersebut",0
Mereka bilang “tiap menit adalah rawan”,0
"Pendek kata, setiap waktu, setiap menit, adalah usia rawan dalam pernikahan",0
"Bisa sekarang, bisa besok, bisa lusa, semua bisa memicu terjadinya masalah keluarga",0
"Ujung-ujungnya, bisa perceraian atau sekadar pisah ranjang",0
"Meski demikian, ada beberapa hal yang bisa dilakukan saat masa rawan itu datang",0
"Nah, berikut tiga hal yang  bisa kamu persiapkan untuk menghadapi masa tersebut",0
"Kematangan Individu Ada ahli yang mengatakan kalau pernikahan itu ibarat roller coaster, enggak semua orang bisa menaikinya",0
Hanya mereka yang matang  saja yang bisa menaikinya,0
"Lalu, apa tanda dari sikap kematangan ini? Sederhana kok, mereka yang matang bisa dilihat dari cara menyikapi masalah secara objektif, dan tidak mengedepankan ego",0
Keterbukaan Inilah kunci untuk menjalin ikatan keluarga yang harmonis,0
"Kalau salah satu pihak, baik istri maupun suami enggak saling jujur dan terbuka, pastinya akan timbul masalah baru",0
Masalah apa pun yang kamu dan pasangan hadapi di masa rawan akan bisa diatasi ketika kalian sama-sama terbuka satu sama lain,0
Komunikasi yang Terus Berlanjut Hal ini berarti kamu dan pasangan harus terus belajar cara berkomunikasi yang baik satu sama lain,0
"Ingat, komunikasi itu enggak hanya satu jenjang",0
"Singkatnya, gaya komunikasimu dan pasangan membutuhkan pembaruan yang selaras dengan masalah yang dihadapi",0
Rahasia Hubungan Harmonis Menjalin ikatan keluarga yang harmonis memang enggak mudah,0
"Menurut beberapa studi, alasan utama pasangan yang mengalamai kesulitan dalam pernikahan karena mereka menyimpan rasa sakit, marah, bahkan dendam",0
"Nah, bila dibiarkan berlarut-larut tentu bisa mengancam keharmonisan pernikahan",0
"Meski enggak ada rumus sederhana untuk mewujudkan ikatan keluarga yang harmonis, tapi kamu dan pasangan bisa kok mencoba tips ahli di bawah ini",0
"Tujuannya, agar hubungan pernikahan tetap sehat dan menyenangkan",0
"Belajar Memaafkan Meski terbilang sulit untuk sebagian orang, memaafkan  merupakan unsur penting dalam hubungan rumah tangga",0
"Percayalah, memaafkan bukan berarti membenarkan perlakuan pasangan yang menyakitimu",0
"Ingatlah, kamu dan pasangan adalah tim Tentunya manusia tak akan luput dari kesalahan",0
Sugesti positif Yakinkan dirimu bahwa pasanganmu merupakan yang terbaik dan pernikahan adalah hal yang luar biasa,0
Sugesti positif ini akan mendorong kamu untuk selalu mempertahankan hubungan,0
Kutil kelamin disebabkan oleh Human Papiloma Virus (HPV) yang menyerang bagian genitalia dengan bentuk menyerupai kutil,0
"Di Indonesia, tingkat kasus pelecehan seksual masih sangat tinggi",0
"Tidak hanya dalam bentuk kontak fisik, menurut definisi dari The Advocates for Human Rights, pelecehan seksual juga termasuk perilaku verbal, non-verbal, atau visual yang berkonotasi seksual, melanggar kesopanan, dan dilakukan secara sepihak, sehingga mengakibatkan rusaknya martabat seseorang",0
Ada beberapa cara yang bisa kamu lakukan saat mendapat perlakuan yang tidak senonoh,0
"Kapan pun kamu merasa tidak nyaman karena pelecehan seksual, bahkan meskipun pelaku melakukannya secara bercanda, bersikaplah dengan tegas dan lakukan sesuatu untuk menghadapinya",0
"Kebanyakan wanita merasa ragu atau takut bersikap tegas karena khawatir akan menyinggung perasaan pelaku, takut memicu keributan, atau takut dianggap berlebihan",0
"Namun, kamu perlu menyadari bahwa hal yang paling penting adalah martabat dan dirimu sendiri, bukan perasaan atau opini orang lain",0
"Dengan bersikap tegas, pelaku juga mungkin bisa menyadari kesalahannya dan segan untuk berbuat lebih jauh",0
"Nah, kalau kamu memilih untuk mengonfrontasi langsung, ini hal-hal yang sebaiknya kamu perhatikan agar tidak membahayakan keselamatan diri",0
"Lihat Situasi Sekeliling Ketika ingin melakukan tindakan, lihat dulu situasi tempat kamu berada",0
"Terutama, perhatikan letak pintu keluar dan kemungkinan untuk meminta bantuan bila diperlukan",0
"Tataplah langsung mata pelaku dan nyatakan rasa ketidaksukaanmu terhadap perilakunya dengan suara tegas dan jelas, seperti “jangan merangkul saya, itu membuat saya tidak nyaman,” atau “jangan berkata seperti itu kepada saya, itu enggak baik” Apapun yang kamu rasakan, katakanlah dengan lantang, tapi hindari bersikap agresif atau berkata kasar pada pelaku",0
"Jangan Diladeni Setelah itu, pelaku mungkin akan meledek atau bahkan berkata kasar, tapi jangan terpancing untuk meladeninya",0
"Sering mendengar kasus pelecehan seksual di tempat umum, khususnya di transportasi umum? Nah, karena itu penting untuk selalu bersikap waspada saat kamu berada di tempat umum",0
Tidak ada salahnya bila kamu belajar bela diri agar kamu bisa melindungi diri sendiri dari tindakan kejahatan sekaligus sebagai olahraga (Baca juga: Manfaat Berlatih Muay Thai untuk Wanita),0
Ada situasi ketika kamu tidak mungkin mengonfrontasi pelaku pelecehan secara langsung,0
"Bila kamu mendapat tindakan pelecehan secara terus menerus dari rekan di kantor atau tetangga, beritahukan lah pada keluarga atau sahabat terdekat untuk meminta solusi dan bantuan",0
Mengatasi putus cinta bukanlah hal mudah Ada banyak gejolak emosi dan pikiran yang tak jarang memengaruhi tindakan seseorang,0
"Sebab saat putus cinta, kadar hormon serotonin (berperan untuk menjaga mood tetap baik) di dalam tubuh cenderung menurun",0
"Akibatnya, kamu akan merasakan banyak hal saat putus cinta, mulai dari perasaan sedih, sulit tidur, hilang nafsu makan, moody, hingga depresi",0
Gejolak inilah yang disebut dengan “sindrom patah hati”,0
(Baca juga: Baru Putus? Supaya Tak Sedih Intip Jurus Jitunya),0
"Meskipun sulit, jangan sampai putus cinta bikin kamu dendam dan “lupa diri”, ya",0
"Sebab, sesedih apapun perasaanmu, kamu tetap perlu mengendalikan diri agar kamu tidak menyesali perbuatanmu nantinya",0
Berikut adalah tiga hal yang tak boleh dilakukan saat putus cinta,0
"Sedih, marah, dan kecewa saat putus cinta itu wajar",0
Kamu pun berhak untuk menunjukkan emosi tersebut,0
Jangan justru gengsi dan pura-pura tegar seolah kamu baik-baik saja,0
"Sebab, memendam emosi ternyata enggak baik untuk kesehatan",0
"Ini disebutkan dalam studi yang dipublikasikan oleh Journal of Psychosomatic Research yang menemukan bahwa memendam emosi (seperti marah, cemas, dan depresi) dapat meningkatkan risiko kematian akibat penyakit jantung dan kanker",0
"Jadi, jujur saja sama perasaanmu dan luapkan emosi dengan cara yang sehat",0
"Jika kamu mau, kamu juga bisa menceritakan perasaanmu dengan orang yang kamu percaya",0
"Dengan ini, kamu bisa merasa lebih lega dan lebih menerima apa yang terjadi",0
"Alasan putus cinta memang beragam Ada yang karena sudah tidak nyaman, perbedaan prinsip, atau sekadar “kamu terlalu baik buat aku”",0
"Apapun alasannya, putus cinta tetap bikin sedih",0
Itu sebabnya beberapa orang ingin balas dendam untuk mengobati kekecewaannya dan bikin mantan menyesal,0
"Misalkan dengan segera cari pasangan baru, hingga rajin olahraga dan perawatan wajah agar tampil lebih cantik",0
"Memang sih enggak ada yang ngelarang Namun, daripada fokus untuk balas dendam, lebih baik fokus pada perkembangan diri kamu sendiri",0
"Sebab, sebuah studi menyebutkan bahwa dendam bisa menyebabkan gangguan emosi yang akan berdampak pada kehidupan sosial hingga kesehatanmu",0
(Baca juga: Hilang Nafsu Makan saat Patah Hati? Ini Alasannya),0
"Namun, bila seseorang wanita di usia 20 tahunan memiliki siklus haid yang tidak teratur, kemungkinan besar penyebabnya adalah kurang matangnya jalur hormonal dari otak ke indung telur",0
"Kabar baiknya, seiring bergulirnya waktu hal ini akan membaik",0
"Dengan kata lain, makin dewasa seorang wanita, maka menstruasi akan semakin teratur",0
"Namun, bila masalah ini sering kamu alami, cobalah untuk bertanya dengan ahli",0
Sebab bisa saja hal ini menandakan adanya masalah kesehatan yang lebih serius,0
Rata-rata wanita biasanya mengeluarkan volume darah sebanyak 30-40 ml pada masa menstruasi per bulan,0
"Namun, ada juga sebagian wanita yang mengeluarkan lebih banyak, misalnya, lebih dari 60 ml sebulan",0
Para ahli menyebut kondisi ini dengan menorrhagia,0
"Kalau kamu harus mengganti pembalut hampir tiap jam, maka bisa jadi dirimu masuk ke dalam kategori tersebut",0
"Kamu perlu waspada dengan kondisi ini, sebab kehilangan banyak darah bisa menurunkan kadar zat besi dalam darah",0
"Padahal, zat besi sendiri dibutuhkan untuk memproduksi hemoglobin",0
"Dengan kata lain, tanpa zat besi yang cukup, jumlah sel darah merah akan berkurang, sehingga bisa menyebabkan anemia",0
Perut terasa kram dan nyeri memang hal yang wajar ketika ‘tamu bulanan’ datang,0
"Namun, ada sebagian wanita yang mengalami nyeri yang parah sehingga membuat mereka enggak mampu untuk beraktivitas",0
"Kondisi ini biasanya juga disertai oleh gejala-gejala lain seperti mual, muntah, sakit kepala, nyeri pada punggung, dan diare",0
Para ahli menyebut kondisi ini dengan dismenorea,0
"Nah, yang perlu diketahui, nyeri berlebihan saat haid ini dapat menjadi indikasi adanya penyakit tertentu Misalnya, fibroid dan endometriosis",0
Sebenarnya kamu bisa meminum obat-obatan antiinflamasi untuk mencegah produksi prostaglandin sebagai penyebab nyeri,0
"Namun, agar lebih aman sebaiknya kamu perlu memeriksakan diri ke dokter",0
"Jangan remehkan kondisi yang satu ini Kata ahli, menstruasi yang tidak normal dapat ditandai dengan perdarahan di antara masa menstruasi",0
"Sebaiknya, bertanyalah pada ahli untuk mendeteksi kemungkinan adanya gangguan",0
"Misalnya, seperti luka pada vagina, hingga penyakit yang lebih serius seperti kanker",0
"Umumnya, menstruasi berlangsung selama 5-7 hari",0
"Andaikan dirimu mengalami haid lebih dari tujuh hari, mungkin ada sesuatu yang tidak beres",0
"Masa haid yang berlangsung lama bisa menandai gejala menorrhagia, yaitu kondisi meningkatnya volume darah menstruasi",0
"Meskipun kondom adalah alat kontrasepsi paling populer karena kemudahannya, ternyata enggak semua orang punya kenyamanan yang sama dalam menggunakan kondom berbahan dasar lateks",0
Beberapa orang memiliki kulit yang sensitif terhadap lateks,0
Gejalanya mulai dari gatal hingga berisiko kematian,0
Alergi kondom lateks ini terjadi karena sensitivitas kulit yang terlalu tinggi terhadap bahan protein dalam cairan yang diekstrak dari pohon karet,0
"Mereka yang mempunyai kecenderungan alergi terhadap tomat, alpukat, pisang, melon, dan kiwi ternyata memiliki kesempatan lebih tinggi terhadap alergi kondom lateks",0
"Yuk, kenali 5 gejala alergi kondom lateks berikut ini",0
(Baca juga: Bahaya Menggunakan Kondom Kedaluwarsa),0
Ruam bisa terjadi dalam waktu 8 jam setelah kulit kontak langsung dengan kondom berbahan lateks,0
Ruam akan disertai gatal dan warna kulit berubah menjadi kemerahan,0
"Sensasi terbakar Efek lain yang ditimbulkan kondom berbahan lateks adalah menyebabkan sensasi terbakar dalam Miss V, Mr",0
Gatal Gatal adalah gejala paling umum akibat alergi kondom lateks,0
Bisa yang ringan atau yang berat,0
"Pada laki-laki, rasa gatal bisa terjadi pada sekitar batang Mr P dan pangkal paha",0
Sedangkan pada perempuan rasa gatal terjadi di sekitar Miss V dan vulva,0
"Jika rasa gatal ini berkelanjutan, kamu bisa langsung tanyakan solusinya kepada dokter ahli di aplikasi Halodoc melalui Video/Voice Call atau Chat dan bisa langsung pesan obat tanpa harus keluar rumah",0
Pesananmu akan diantar dalam waktu satu jam Melepuh Terlalu lama melakukan kontak dengan kondom lateks juga bisa menyebabkan kulit melepuh,0
Air lepuhannya bisa jadi sangat menyakitkan,0
Meskipun begitu ini bisa jadi merupakan indikasi sistem kekebalan tubuh yang mencoba bertahan terhadap efek lateks dalam kondom,0
Anafilaksis Dampak alergi terhadap kondom yang paling parah adalah anafilaksis,0
"Alergi ini segera memerlukan bantuan medis karena menyebabkan gangguan pernapasan, pembengkakan di bibir, lidah, atau tenggorokan, serta nyeri dada atau detak jantung yang cepat",0
Penanganan anafilaksis yang terlambat bisa menyebabkan kematian akibat penyempitan saluran udara,0
"Menurut data yang dihimpun oleh organisasi Advocates for Youth, anak-anak muda di Amerika Serikat yang aktif secara seksual mengalami tingkat infeksi penyakit kelamin yang tinggi",0
Bahkan WHO juga mengeluarkan data bahwa lebih dari 1 juta orang terkena infeksi  menular seks setiap harinya dengan kadar yang berbeda-beda,0
"Gaya hidup, pergaulan bebas, pergeseran norma menyebabkan perilaku seks pada anak muda menjadi tidak terkendali",0
"Tak bisa disangkal, inilah faktor yang memicu maraknya penyakit kelamin di usia muda",0
"Selain melakukan hubungan intim tanpa menggunakan pengaman dan berganti-ganti pasangan, beberapa penyebab lain timbulnya penyakit kelamin adalah kurangnya kesadaran untuk menjaga kesehatan genital dan buang air kecil di toilet umum",0
"Mungkin kamu sudah sering mendengar penyakit kelamin paling berbahaya, yaitu HIV/AIDS tapi masih ada beberapa penyakit kelamin di usia muda yang wajib diwaspadai",0
(Baca juga: 6 Tips Menjaga Kebersihan Miss V Saat Menstruasi),0
"Chlamydia Walaupun tidak berbahaya, kalau dibiarkan, bakteri chlamydia dapat menyebabkan infeksi yang berbahaya",0
Penyebab chlamydia tentu saja karena melakukan hubungan intim tanpa pengaman dan berganti-ganti pasangan,0
Biasanya ciri-ciri chlamydia baru terasa 1-3 minggu setelah berhubungan intim,0
"Ciri-cirinya pada wanita adalah sakit saat berkemih, rasa sakit pada perut bagian bawah, dan keputihan dahsyat",0
Sedangkan ciri pada pria adalah rasa sakit pada bagian testis dan keluarnya cairan dari kelamin,0
Penyebaran gonore juga disebabkan karena melakukan hubungan intim tanpa pengaman dan berganti-ganti pasangan,0
"Bakteri penyebab gonore tidak bisa bertahan di luar tubuh manusia dalam jangka waktu lama, jadi gonore tidak mungkin disebarkan melalui dudukan toilet ataupun berbagi handuk",0
Sifilis Infeksi sifilis dapat menyebar lebih cepat ketika melakukan hubungan intim dalam kondisi luka terbuka pada area genital,0
"Tanda-tandanya adalah adanya benjolan di area genital dan bercak kemerahan di tubuh, 6-12 minggu setelah melakukan hubungan intim",0
Gejala sifilis juga kadang disertai flu dan sakit kepala,0
Penyakit sifilis dapat menyebar secara meluas pada organ tubuh lainnya bila tidak ditangani langsung,0
Kalau kamu punya pertanyaan lebih lanjut mengenai penyakit kelamin di usia muda atau bagaimana mengatasi penyakit kelamin bisa tanyakan langsung ke ke Halodoc,0
Herpes Biasanya tanda-tanda penyakit ini adalah luka melepuh pada bagian genitalia yang terasa panas dan sakit,0
"Bahayanya, penyakit ini bisa kembali muncul setelah dua tahun pertama kemunculannya",0
"Tanda-tanda lain yang mengiringi gejala herpes adalah rasa sakit saat berkemih, sakit pada punggung bawah, dan munculnya cairan berbau busuk yang keluar dari organ genitalia",0
